id_venta,fecha,producto,categoria,cantidad,precio_unitario,descuento_pct,metodo_pago,cliente_frecuente,satisfaccion,total,opinion_usuario,año,mes,nombre_mes,año_mes
678,2025-02-28,Arroz,abarrotes,13.0,37.34,9.12,plin,no,1.0,441.1496960000001,buenos precios y productos frescos,2025,2,February,2025-02
680,2025-03-03,Detergente,limpieza,6.0,43.69,12.68,tarjeta,no,1.0,228.9,ofertas interesantes y personal amable,2025,3,March,2025-03
681,2025-03-05,Pan,panadería,2.0,35.64,23.43,tarjeta,no,1.0,54.58,la compra fue rápida y ordenada,2025,3,March,2025-03
682,2025-03-06,Leche,lácteos,7.0,43.59,6.43,yape,si,5.0,81.57,la compra fue rápida y ordenada,2025,3,March,2025-03
683,2025-03-08,Detergente,limpieza,6.0,37.96,0.0,desconocido,desconocido,3.0,227.76,ofertas interesantes y personal amable,2025,3,March,2025-03
684,2025-03-10,Detergente,limpieza,12.0,7.68,4.34,yape,si,3.0,88.16,los precios no coincidían con la etiqueta,2025,3,March,2025-03
685,2025-03-12,Desconocido,desconocido,8.0,24.4,1.44,yape,no,4.0,192.39,muy buena variedad de productos,2025,3,March,2025-03
687,2025-03-15,Azúcar,abarrotes,4.0,37.09,18.18,efectivo,si,4.0,121.39,desconocido,2025,3,March,2025-03
688,2025-03-17,Fideos,abarrotes,8.0,26.91,21.6,yape,si,3.0,168.78,faltaban varios productos básicos,2025,3,March,2025-03
689,2025-03-18,Azúcar,abarrotes,9.0,12.96,3.58,efectivo,no,2.0,112.46,la compra fue rápida y ordenada,2025,3,March,2025-03
690,2025-03-20,Pan,panadería,14.0,41.94,7.21,plin,no,2.0,544.83,muy buena variedad de productos,2025,3,March,2025-03
691,2025-03-22,Desconocido,desconocido,11.0,23.01,4.88,plin,desconocido,1.0,68.12,faltaban varios productos básicos,2025,3,March,2025-03
693,2025-03-25,Detergente,limpieza,13.0,32.87,13.84,tarjeta,no,3.0,368.17,mala atención del personal,2025,3,March,2025-03
694,2025-03-27,Detergente,limpieza,7.0,4.06,17.5,yape,no,1.0,20.1,ofertas interesantes y personal amable,2025,3,March,2025-03
695,2025-03-29,Arroz,abarrotes,14.0,27.51,16.2,yape,si,1.0,322.75,ofertas interesantes y personal amable,2025,3,March,2025-03
696,2025-03-30,Huevos,abarrotes,6.0,36.99,9.7,yape,no,4.0,200.41,los precios no coincidían con la etiqueta,2025,3,March,2025-03
697,2025-04-01,Pan,panadería,2.0,4.44,13.88,yape,no,3.0,7.65,la compra fue rápida y ordenada,2025,4,April,2025-04
698,2025-04-03,Fideos,abarrotes,6.0,23.78,2.35,efectivo,no,3.0,139.32702,buenos precios y productos frescos,2025,4,April,2025-04
699,2025-04-04,Arroz,abarrotes,2.0,12.75,3.86,efectivo,si,4.0,24.52,muy buena variedad de productos,2025,4,April,2025-04
701,2025-04-08,Fideos,abarrotes,13.0,6.66,19.04,yape,no,1.0,70.1,la compra fue rápida y ordenada,2025,4,April,2025-04
702,2025-04-09,Atún,abarrotes,12.0,42.26,23.07,tarjeta,si,2.0,390.13,buenos precios y productos frescos,2025,4,April,2025-04
703,2025-04-11,Leche,lácteos,4.0,40.42,22.92,yape,no,2.0,124.62,ofertas interesantes y personal amable,2025,4,April,2025-04
704,2025-04-13,Leche,lácteos,12.0,23.01,16.23,tarjeta,si,3.0,96.4,excelente atención y encontré todo lo que necesitaba,2025,4,April,2025-04
705,2025-04-15,Leche,lácteos,1.0,15.56,23.21,plin,no,1.0,11.95,la compra fue rápida y ordenada,2025,4,April,2025-04
706,2025-04-16,Fideos,abarrotes,4.0,27.06,10.42,tarjeta,no,3.0,96.96,ofertas interesantes y personal amable,2025,4,April,2025-04
707,2025-04-18,Arroz,abarrotes,10.0,32.74,0.09,plin,no,2.0,327.11,ofertas interesantes y personal amable,2025,4,April,2025-04
708,2025-04-20,Fideos,abarrotes,5.0,20.76,1.56,tarjeta,si,1.0,102.18,muy buena variedad de productos,2025,4,April,2025-04
710,2025-04-23,Azúcar,abarrotes,13.0,6.03,2.38,yape,no,1.0,76.524318,los precios no coincidían con la etiqueta,2025,4,April,2025-04
711,2025-04-25,Atún,abarrotes,1.0,44.99,8.79,tarjeta,si,1.0,41.04,la compra fue rápida y ordenada,2025,4,April,2025-04
712,2025-04-27,Fideos,abarrotes,1.0,21.31,0.0,efectivo,no,3.0,17.57,faltaban varios productos básicos,2025,4,April,2025-04
713,2025-04-28,Pan,panadería,14.0,39.46,19.77,tarjeta,no,3.0,443.22,mucha cola para pagar,2025,4,April,2025-04
714,2025-04-30,Pan,panadería,8.0,22.48,14.76,plin,no,3.0,153.3,excelente atención y encontré todo lo que necesitaba,2025,4,April,2025-04
715,2025-05-02,Detergente,limpieza,7.0,41.62,3.66,efectivo,no,4.0,320.77,faltaban varios productos básicos,2025,5,May,2025-05
716,2025-05-03,Desconocido,desconocido,7.0,5.32,18.7,tarjeta,si,3.0,30.28,ofertas interesantes y personal amable,2025,5,May,2025-05
717,2025-05-05,Fideos,abarrotes,7.0,6.46,8.87,yape,no,4.0,41.21,ofertas interesantes y personal amable,2025,5,May,2025-05
718,2025-05-07,Azúcar,abarrotes,10.0,41.94,0.32,yape,si,1.0,418.06,buenos precios y productos frescos,2025,5,May,2025-05
719,2025-05-08,Huevos,abarrotes,9.0,23.01,7.01,tarjeta,no,3.0,357.53,había productos vencidos en el estante,2025,5,May,2025-05
720,2025-05-10,Fideos,abarrotes,7.0,15.19,8.27,efectivo,no,2.0,97.536509,mucha cola para pagar,2025,5,May,2025-05
721,2025-05-12,Leche,lácteos,9.0,16.95,6.86,efectivo,no,5.0,142.09,muy buena variedad de productos,2025,5,May,2025-05
722,2025-05-14,Detergente,limpieza,10.0,21.18,20.3,tarjeta,si,3.0,168.8046,???,2025,5,May,2025-05
723,2025-05-15,Desconocido,desconocido,2.0,23.01,19.0,desconocido,no,1.0,31.75,faltaban varios productos básicos,2025,5,May,2025-05
724,2025-05-17,Leche,lácteos,6.0,9.77,17.39,efectivo,no,5.0,48.43,la compra fue rápida y ordenada,2025,5,May,2025-05
725,2025-05-19,Pan,panadería,12.0,40.58,0.0,plin,no,2.0,470.01,excelente atención y encontré todo lo que necesitaba,2025,5,May,2025-05
726,2025-05-20,Leche,lácteos,9.0,12.52,0.0,yape,no,2.0,89.92,buenos precios y productos frescos,2025,5,May,2025-05
728,2025-05-24,Arroz,abarrotes,1.0,4.42,4.87,tarjeta,no,4.0,4.2,había productos vencidos en el estante,2025,5,May,2025-05
729,2025-05-26,Azúcar,abarrotes,9.0,3.19,16.2,efectivo,desconocido,3.0,24.06,faltaban varios productos básicos,2025,5,May,2025-05
730,2025-05-27,Atún,abarrotes,7.0,29.94,12.09,plin,no,4.0,184.24,ofertas interesantes y personal amable,2025,5,May,2025-05
731,2025-05-29,Pan,panadería,14.0,16.25,10.98,yape,no,5.0,202.52,mucha cola para pagar,2025,5,May,2025-05
732,2025-05-31,Azúcar,abarrotes,8.0,23.01,2.8,tarjeta,si,1.0,233.36,ofertas interesantes y personal amable,2025,5,May,2025-05
733,2025-06-01,Detergente,limpieza,14.0,5.59,12.96,tarjeta,si,3.0,68.12,excelente atención y encontré todo lo que necesitaba,2025,6,June,2025-06
734,2025-06-03,Pan,panadería,4.0,42.82,2.5,yape,si,2.0,167.0,la compra fue rápida y ordenada,2025,6,June,2025-06
735,2025-06-05,Huevos,abarrotes,7.0,34.06,4.11,efectivo,no,2.0,228.62,buenos precios y productos frescos,2025,6,June,2025-06
736,2025-06-06,Atún,abarrotes,2.0,39.62,0.0,tarjeta,no,2.0,76.62,muy buena variedad de productos,2025,6,June,2025-06
738,2025-06-10,Aceite,abarrotes,3.0,15.43,7.12,yape,si,3.0,42.99,excelente atención y encontré todo lo que necesitaba,2025,6,June,2025-06
739,2025-06-12,Pan,panadería,7.0,17.52,8.88,yape,no,5.0,111.75,la compra fue rápida y ordenada,2025,6,June,2025-06
740,2025-06-13,Gaseosa,bebidas,5.0,24.87,8.05,tarjeta,si,4.0,114.34,mucha cola para pagar,2025,6,June,2025-06
741,2025-06-15,Gaseosa,bebidas,3.0,14.41,22.46,efectivo,si,2.0,33.52,buenos precios y productos frescos,2025,6,June,2025-06
742,2025-06-17,Pan,panadería,2.0,4.14,14.07,tarjeta,si,3.0,7.12,desconocido,2025,6,June,2025-06
743,2025-06-18,Atún,abarrotes,8.0,23.01,22.98,plin,no,3.0,108.14,muy buena variedad de productos,2025,6,June,2025-06
745,2025-06-22,Pan,panadería,3.0,18.29,2.87,efectivo,si,3.0,53.3,faltaban varios productos básicos,2025,6,June,2025-06
746,2025-06-24,Aceite,abarrotes,6.0,10.07,13.91,efectivo,no,4.0,52.02,muy buena variedad de productos,2025,6,June,2025-06
747,2025-06-25,Fideos,abarrotes,4.0,12.89,8.64,plin,si,2.0,47.11,buenos precios y productos frescos,2025,6,June,2025-06
748,2025-06-27,Aceite,abarrotes,12.0,28.77,20.05,efectivo,si,3.0,276.02,desconocido,2025,6,June,2025-06
749,2025-06-29,Aceite,abarrotes,6.0,18.38,21.99,yape,no,4.0,86.03,desconocido,2025,6,June,2025-06
750,2025-06-30,Leche,lácteos,14.0,16.52,11.81,plin,no,3.0,203.97,mucha cola para pagar,2025,6,June,2025-06
752,2025-07-04,Leche,lácteos,2.0,35.08,13.83,tarjeta,si,3.0,60.46,excelente atención y encontré todo lo que necesitaba,2025,7,July,2025-07
753,2025-07-05,Arroz,abarrotes,9.0,17.98,6.77,efectivo,si,4.0,150.86,buenos precios y productos frescos,2025,7,July,2025-07
754,2025-07-07,Detergente,limpieza,7.0,27.06,0.0,efectivo,no,2.0,237.53,faltaban varios productos básicos,2025,7,July,2025-07
755,2025-07-09,Fideos,abarrotes,14.0,43.53,0.93,efectivo,no,3.0,603.75,muy buena variedad de productos,2025,7,July,2025-07
756,2025-07-11,Azúcar,abarrotes,13.0,24.21,20.1,plin,si,4.0,251.47,excelente atención y encontré todo lo que necesitaba,2025,7,July,2025-07
757,2025-07-12,Pan,panadería,13.0,41.08,2.54,efectivo,no,2.0,520.48,ofertas interesantes y personal amable,2025,7,July,2025-07
758,2025-07-14,Desconocido,desconocido,9.0,36.02,7.72,efectivo,no,2.0,299.15,muy buena variedad de productos,2025,7,July,2025-07
759,2025-07-16,Leche,lácteos,6.0,4.05,14.13,plin,si,3.0,20.87,buenos precios y productos frescos,2025,7,July,2025-07
762,2025-07-21,Fideos,abarrotes,7.0,44.42,0.0,yape,no,1.0,256.84,excelente atención y encontré todo lo que necesitaba,2025,7,July,2025-07
763,2025-07-22,Detergente,limpieza,6.0,21.44,1.79,yape,no,5.0,126.34,mucha cola para pagar,2025,7,July,2025-07
764,2025-07-24,Detergente,limpieza,1.0,5.54,11.93,plin,si,3.0,4.88,buenos precios y productos frescos,2025,7,July,2025-07
765,2025-07-26,Aceite,abarrotes,3.0,25.95,8.47,tarjeta,si,4.0,71.26,excelente atención y encontré todo lo que necesitaba,2025,7,July,2025-07
766,2025-07-28,Desconocido,desconocido,8.0,7.01,5.7,yape,si,4.0,52.88,muy buena variedad de productos,2025,7,July,2025-07
767,2025-07-29,Atún,abarrotes,6.0,34.19,4.72,plin,si,2.0,195.457392,buenos precios y productos frescos,2025,7,July,2025-07
768,2025-07-31,Azúcar,abarrotes,14.0,23.58,19.09,tarjeta,si,2.0,267.1,mucha cola para pagar,2025,7,July,2025-07
769,2025-08-02,Leche,lácteos,7.0,32.97,0.0,tarjeta,si,4.0,175.89,faltaban varios productos básicos,2025,8,August,2025-08
770,2025-08-03,Aceite,abarrotes,14.0,39.32,3.5,plin,no,3.0,531.21,excelente atención y encontré todo lo que necesitaba,2025,8,August,2025-08
771,2025-08-05,Desconocido,desconocido,10.0,23.01,23.99,efectivo,no,1.0,219.36,había productos vencidos en el estante,2025,8,August,2025-08
772,2025-08-07,Detergente,limpieza,1.0,28.14,14.87,efectivo,no,5.0,23.955582,buenos precios y productos frescos,2025,8,August,2025-08
773,2025-08-09,Arroz,abarrotes,3.0,34.32,16.04,yape,no,5.0,86.45,buenos precios y productos frescos,2025,8,August,2025-08
774,2025-08-10,Pan,panadería,10.0,38.15,17.75,desconocido,si,1.0,313.78,ofertas interesantes y personal amable,2025,8,August,2025-08
775,2025-08-12,Gaseosa,bebidas,8.0,39.3,17.6,efectivo,no,3.0,259.07,mala atención del personal,2025,8,August,2025-08
777,2025-08-15,Azúcar,abarrotes,8.0,25.69,0.0,plin,no,5.0,180.67,buenos precios y productos frescos,2025,8,August,2025-08
778,2025-08-17,Leche,lácteos,13.0,10.91,13.33,desconocido,no,2.0,122.92,mala atención del personal,2025,8,August,2025-08
779,2025-08-19,Huevos,abarrotes,6.0,38.93,0.0,tarjeta,si,4.0,214.66,muy buena variedad de productos,2025,8,August,2025-08
780,2025-08-20,Gaseosa,bebidas,1.0,29.71,2.63,tarjeta,no,3.0,28.93,los precios no coincidían con la etiqueta,2025,8,August,2025-08
781,2025-08-22,Gaseosa,bebidas,5.0,19.78,0.0,yape,no,2.0,98.9,había productos vencidos en el estante,2025,8,August,2025-08
782,2025-08-24,Atún,abarrotes,14.0,9.68,0.84,efectivo,si,2.0,134.38,muy buena variedad de productos,2025,8,August,2025-08
783,2025-08-26,Leche,lácteos,7.0,16.25,6.89,plin,si,5.0,166.43,mala atención del personal,2025,8,August,2025-08
784,2025-08-27,Leche,lácteos,12.0,32.11,2.36,yape,desconocido,2.0,376.23,excelente atención y encontré todo lo que necesitaba,2025,8,August,2025-08
785,2025-08-29,Azúcar,abarrotes,13.0,10.39,4.77,tarjeta,si,3.0,128.63,muy buena variedad de productos,2025,8,August,2025-08
786,2025-08-31,Fideos,abarrotes,2.0,5.57,0.0,yape,no,3.0,11.14,mucha cola para pagar,2025,8,August,2025-08
787,2025-09-01,Arroz,abarrotes,4.0,40.13,15.71,yape,si,3.0,135.3,la compra fue rápida y ordenada,2025,9,September,2025-09
788,2025-09-03,Atún,abarrotes,1.0,34.74,0.0,yape,no,2.0,31.08,ofertas interesantes y personal amable,2025,9,September,2025-09
789,2025-09-05,Fideos,abarrotes,1.0,23.01,2.25,plin,si,4.0,9.96,muy buena variedad de productos,2025,9,September,2025-09
790,2025-09-07,Arroz,abarrotes,12.0,14.22,10.83,plin,si,4.0,152.16,la compra fue rápida y ordenada,2025,9,September,2025-09
791,2025-09-08,Arroz,abarrotes,14.0,43.79,8.82,plin,no,2.0,558.99,excelente atención y encontré todo lo que necesitaba,2025,9,September,2025-09
792,2025-09-10,Azúcar,abarrotes,3.0,32.31,18.01,yape,si,3.0,79.47,los precios no coincidían con la etiqueta,2025,9,September,2025-09
793,2025-09-12,Pan,panadería,7.0,28.06,14.48,yape,no,1.0,263.97,muy buena variedad de productos,2025,9,September,2025-09
794,2025-09-13,Gaseosa,bebidas,7.0,14.88,12.29,desconocido,si,2.0,104.41,había productos vencidos en el estante,2025,9,September,2025-09
795,2025-09-15,Azúcar,abarrotes,1.0,14.51,12.17,efectivo,si,5.0,12.74,desconocido,2025,9,September,2025-09
796,2025-09-17,Huevos,abarrotes,13.0,3.22,24.16,tarjeta,no,3.0,31.75,buenos precios y productos frescos,2025,9,September,2025-09
797,2025-09-18,Detergente,limpieza,7.0,33.19,18.91,plin,desconocido,4.0,188.396397,había productos vencidos en el estante,2025,9,September,2025-09
798,2025-09-20,Azúcar,abarrotes,8.0,3.38,12.42,desconocido,si,5.0,23.68,la compra fue rápida y ordenada,2025,9,September,2025-09
799,2025-09-22,Aceite,abarrotes,7.0,1.71,11.98,yape,no,4.0,10.535994,desconocido,2025,9,September,2025-09
800,2025-09-24,Azúcar,abarrotes,6.0,33.23,0.66,efectivo,no,4.0,198.06,mala atención del personal,2025,9,September,2025-09
801,2025-09-25,Arroz,abarrotes,7.0,42.78,23.56,tarjeta,no,3.0,392.41,los precios no coincidían con la etiqueta,2025,9,September,2025-09
802,2025-09-27,Aceite,abarrotes,7.0,34.41,7.98,efectivo,no,3.0,221.65,ofertas interesantes y personal amable,2025,9,September,2025-09
803,2025-09-29,Fideos,abarrotes,14.0,22.02,6.4,yape,no,4.0,288.55,mala atención del personal,2025,9,September,2025-09
804,2025-09-30,Detergente,limpieza,1.0,22.64,24.99,plin,no,2.0,16.98,faltaban varios productos básicos,2025,9,September,2025-09
805,2025-10-02,Pan,panadería,3.0,20.47,17.97,plin,no,5.0,50.37,la compra fue rápida y ordenada,2025,10,October,2025-10
806,2025-10-04,Pan,panadería,14.0,15.62,1.18,yape,desconocido,1.0,216.1,excelente atención y encontré todo lo que necesitaba,2025,10,October,2025-10
807,2025-10-05,Fideos,abarrotes,5.0,24.19,1.55,efectivo,desconocido,5.0,119.08,excelente atención y encontré todo lo que necesitaba,2025,10,October,2025-10
808,2025-10-07,Leche,lácteos,7.0,20.26,0.0,yape,si,3.0,141.82000000000002,la compra fue rápida y ordenada,2025,10,October,2025-10
809,2025-10-09,Aceite,abarrotes,12.0,27.52,14.99,efectivo,no,1.0,280.737024,la compra fue rápida y ordenada,2025,10,October,2025-10
810,2025-10-11,Desconocido,desconocido,3.0,40.57,1.79,tarjeta,si,3.0,119.53,excelente atención y encontré todo lo que necesitaba,2025,10,October,2025-10
811,2025-10-12,Arroz,abarrotes,8.0,44.78,23.33,yape,no,5.0,274.66,excelente atención y encontré todo lo que necesitaba,2025,10,October,2025-10
812,2025-10-14,Gaseosa,bebidas,5.0,4.93,23.42,yape,no,3.0,18.88,mala atención del personal,2025,10,October,2025-10
813,2025-10-16,Atún,abarrotes,3.0,18.23,13.65,desconocido,no,2.0,47.22,buenos precios y productos frescos,2025,10,October,2025-10
814,2025-10-17,Huevos,abarrotes,7.0,9.36,15.42,plin,no,3.0,110.83,faltaban varios productos básicos,2025,10,October,2025-10
815,2025-10-19,Pan,panadería,3.0,16.82,7.3,tarjeta,si,3.0,46.78,excelente atención y encontré todo lo que necesitaba,2025,10,October,2025-10
816,2025-10-21,Gaseosa,bebidas,2.0,14.01,1.6,plin,si,1.0,27.57,la compra fue rápida y ordenada,2025,10,October,2025-10
817,2025-10-23,Arroz,abarrotes,7.0,9.09,18.44,yape,si,2.0,74.14,mucha cola para pagar,2025,10,October,2025-10
818,2025-10-24,Leche,lácteos,7.0,34.74,2.54,yape,no,4.0,440.15,buenos precios y productos frescos,2025,10,October,2025-10
819,2025-10-26,Atún,abarrotes,2.0,23.09,0.0,yape,no,3.0,46.18,la compra fue rápida y ordenada,2025,10,October,2025-10
820,2025-10-28,Detergente,limpieza,10.0,41.49,7.78,plin,si,2.0,382.62,ofertas interesantes y personal amable,2025,10,October,2025-10
821,2025-10-29,Arroz,abarrotes,8.0,2.92,0.31,efectivo,si,3.0,23.29,mucha cola para pagar,2025,10,October,2025-10
822,2025-10-31,Atún,abarrotes,12.0,4.41,10.85,yape,si,1.0,47.18,ofertas interesantes y personal amable,2025,10,October,2025-10
823,2025-11-02,Leche,lácteos,2.0,19.04,17.69,efectivo,no,2.0,31.34,la compra fue rápida y ordenada,2025,11,November,2025-11
825,2025-11-05,Atún,abarrotes,7.0,12.93,15.11,plin,no,1.0,98.79,excelente atención y encontré todo lo que necesitaba,2025,11,November,2025-11
826,2025-11-07,Arroz,abarrotes,7.0,44.39,21.17,plin,no,2.0,419.91,excelente atención y encontré todo lo que necesitaba,2025,11,November,2025-11
828,2025-11-10,Gaseosa,bebidas,7.0,10.12,21.22,tarjeta,si,5.0,111.62,faltaban varios productos básicos,2025,11,November,2025-11
829,2025-11-12,Gaseosa,bebidas,9.0,26.45,12.66,yape,no,5.0,207.91,buenos precios y productos frescos,2025,11,November,2025-11
830,2025-11-14,Arroz,abarrotes,2.0,23.16,5.58,tarjeta,desconocido,2.0,43.74,faltaban varios productos básicos,2025,11,November,2025-11
831,2025-11-15,Huevos,abarrotes,13.0,26.75,23.6,efectivo,no,1.0,265.68,desconocido,2025,11,November,2025-11
832,2025-11-17,Huevos,abarrotes,12.0,23.01,6.87,tarjeta,desconocido,5.0,199.93,muy buena variedad de productos,2025,11,November,2025-11
833,2025-11-19,Azúcar,abarrotes,5.0,37.46,0.66,desconocido,no,2.0,186.06,había productos vencidos en el estante,2025,11,November,2025-11
834,2025-11-21,Leche,lácteos,8.0,7.53,6.07,yape,no,4.0,56.58,buenos precios y productos frescos,2025,11,November,2025-11
835,2025-11-22,Gaseosa,bebidas,6.0,20.14,9.17,plin,no,1.0,109.758972,mucha cola para pagar,2025,11,November,2025-11
836,2025-11-24,Pan,panadería,7.0,31.5,8.78,yape,si,4.0,229.87,mucha cola para pagar,2025,11,November,2025-11
838,2025-11-27,Leche,lácteos,13.0,17.58,22.08,yape,si,5.0,178.08,la compra fue rápida y ordenada,2025,11,November,2025-11
839,2025-11-29,Arroz,abarrotes,4.0,26.2,7.31,plin,no,1.0,97.14,buenos precios y productos frescos,2025,11,November,2025-11
840,2025-12-01,Detergente,limpieza,14.0,4.51,0.0,tarjeta,no,3.0,54.92,la compra fue rápida y ordenada,2025,12,December,2025-12
841,2025-12-02,Huevos,abarrotes,7.0,8.91,8.5,tarjeta,si,5.0,57.07,muy buena variedad de productos,2025,12,December,2025-12
842,2025-12-04,Atún,abarrotes,10.0,4.51,20.54,efectivo,si,2.0,35.84,excelente atención y encontré todo lo que necesitaba,2025,12,December,2025-12
843,2025-12-06,Detergente,limpieza,11.0,33.16,3.94,plin,no,4.0,350.39,excelente atención y encontré todo lo que necesitaba,2025,12,December,2025-12
844,2025-12-08,Arroz,abarrotes,7.0,14.03,2.59,plin,si,1.0,95.67,mucha cola para pagar,2025,12,December,2025-12
845,2025-12-09,Arroz,abarrotes,7.0,32.98,12.57,efectivo,no,3.0,201.84,mala atención del personal,2025,12,December,2025-12
846,2025-12-11,Arroz,abarrotes,7.0,4.39,16.8,tarjeta,no,2.0,25.57,la compra fue rápida y ordenada,2025,12,December,2025-12
847,2025-12-13,Leche,lácteos,13.0,39.02,19.89,tarjeta,si,3.0,406.37,ofertas interesantes y personal amable,2025,12,December,2025-12
848,2025-12-14,Arroz,abarrotes,6.0,23.01,14.74,plin,si,5.0,193.63,la compra fue rápida y ordenada,2025,12,December,2025-12
849,2025-12-16,Gaseosa,bebidas,4.0,5.37,19.35,desconocido,si,4.0,17.32,ofertas interesantes y personal amable,2025,12,December,2025-12
850,2025-12-18,Atún,abarrotes,7.0,2.53,0.0,efectivo,no,3.0,13.69,la compra fue rápida y ordenada,2025,12,December,2025-12
851,2025-12-19,Detergente,limpieza,3.0,3.95,0.82,tarjeta,si,1.0,11.75,había productos vencidos en el estante,2025,12,December,2025-12
852,2025-12-21,Gaseosa,bebidas,6.0,38.63,2.9,yape,si,2.0,225.06,buenos precios y productos frescos,2025,12,December,2025-12
854,2025-12-25,Huevos,abarrotes,2.0,25.35,8.22,yape,si,2.0,46.53,la compra fue rápida y ordenada,2025,12,December,2025-12
856,2025-12-28,Gaseosa,bebidas,2.0,36.11,8.91,plin,si,3.0,65.79,había productos vencidos en el estante,2025,12,December,2025-12
857,2025-12-30,Huevos,abarrotes,8.0,22.77,14.01,desconocido,si,2.0,156.64,buenos precios y productos frescos,2025,12,December,2025-12
858,2025-12-31,Arroz,abarrotes,11.0,23.28,12.02,efectivo,si,4.0,225.3,muy buena variedad de productos,2025,12,December,2025-12
859,2026-01-02,Atún,abarrotes,7.0,44.53,16.95,efectivo,si,2.0,406.8,excelente atención y encontré todo lo que necesitaba,2026,1,January,2026-01
860,2026-01-04,Gaseosa,bebidas,7.0,8.03,16.67,plin,si,2.0,46.84,muy buena variedad de productos,2026,1,January,2026-01
861,2026-01-06,Detergente,limpieza,3.0,37.64,7.95,yape,no,3.0,103.94,la compra fue rápida y ordenada,2026,1,January,2026-01
863,2026-01-09,Leche,lácteos,7.0,23.01,14.63,plin,no,5.0,228.25,muy buena variedad de productos,2026,1,January,2026-01
864,2026-01-11,Pan,panadería,9.0,40.06,14.91,yape,no,4.0,306.78,muy buena variedad de productos,2026,1,January,2026-01
865,2026-01-12,Gaseosa,bebidas,7.0,30.44,7.87,efectivo,no,4.0,56.09,desconocido,2026,1,January,2026-01
866,2026-01-14,Atún,abarrotes,1.0,31.31,8.26,yape,no,4.0,28.72,mala atención del personal,2026,1,January,2026-01
867,2026-01-16,Desconocido,desconocido,7.0,23.01,17.35,yape,si,2.0,53.52,faltaban varios productos básicos,2026,1,January,2026-01
869,2026-01-19,Azúcar,abarrotes,13.0,17.45,3.38,yape,no,3.0,219.18,buenos precios y productos frescos,2026,1,January,2026-01
870,2026-01-21,Arroz,abarrotes,3.0,24.18,11.03,tarjeta,no,4.0,64.54,excelente atención y encontré todo lo que necesitaba,2026,1,January,2026-01
871,2026-01-23,Desconocido,desconocido,7.0,21.61,0.0,efectivo,si,4.0,67.15,la compra fue rápida y ordenada,2026,1,January,2026-01
872,2026-01-24,Desconocido,desconocido,14.0,15.72,0.0,tarjeta,no,1.0,218.08,había productos vencidos en el estante,2026,1,January,2026-01
873,2026-01-26,Leche,lácteos,12.0,14.79,21.38,desconocido,no,4.0,139.53,ofertas interesantes y personal amable,2026,1,January,2026-01
874,2026-01-28,Leche,lácteos,4.0,12.41,0.0,tarjeta,no,2.0,47.61,???,2026,1,January,2026-01
875,2026-01-29,Atún,abarrotes,6.0,17.38,12.68,tarjeta,si,5.0,91.06,excelente atención y encontré todo lo que necesitaba,2026,1,January,2026-01
876,2026-01-31,Fideos,abarrotes,8.0,8.02,10.61,yape,si,4.0,57.35,muy buena variedad de productos,2026,1,January,2026-01
878,2026-02-04,Pan,panadería,14.0,27.69,0.0,tarjeta,si,4.0,298.96,mucha cola para pagar,2026,2,February,2026-02
879,2026-02-05,Fideos,abarrotes,13.0,7.32,0.0,plin,si,3.0,84.34,mucha cola para pagar,2026,2,February,2026-02
880,2026-02-07,Atún,abarrotes,14.0,31.68,23.86,efectivo,si,1.0,337.7,la compra fue rápida y ordenada,2026,2,February,2026-02
881,2026-02-09,Arroz,abarrotes,1.0,38.37,7.17,tarjeta,si,3.0,35.618871,muy buena variedad de productos,2026,2,February,2026-02
882,2026-02-10,Desconocido,desconocido,4.0,11.83,21.66,efectivo,si,5.0,37.07,había productos vencidos en el estante,2026,2,February,2026-02
883,2026-02-12,Azúcar,abarrotes,8.0,8.05,23.06,plin,si,2.0,49.55,mucha cola para pagar,2026,2,February,2026-02
884,2026-02-14,Leche,lácteos,1.0,23.01,13.92,efectivo,si,1.0,1.61,muy buena variedad de productos,2026,2,February,2026-02
885,2026-02-15,Desconocido,desconocido,5.0,3.56,5.07,plin,si,2.0,16.9,buenos precios y productos frescos,2026,2,February,2026-02
887,2026-02-19,Arroz,abarrotes,14.0,44.44,13.72,tarjeta,no,4.0,536.8,la compra fue rápida y ordenada,2026,2,February,2026-02
888,2026-02-21,Leche,lácteos,1.0,3.45,23.61,yape,no,5.0,2.64,mala atención del personal,2026,2,February,2026-02
889,2026-02-22,Arroz,abarrotes,7.0,34.04,10.98,plin,no,5.0,90.91,ofertas interesantes y personal amable,2026,2,February,2026-02
890,2026-02-24,Huevos,abarrotes,3.0,4.63,0.0,efectivo,si,3.0,12.96,los precios no coincidían con la etiqueta,2026,2,February,2026-02
891,2026-02-26,Arroz,abarrotes,3.0,27.26,3.46,efectivo,no,3.0,78.95,había productos vencidos en el estante,2026,2,February,2026-02
892,2026-02-27,Pan,panadería,8.0,34.39,17.47,plin,si,5.0,227.06,buenos precios y productos frescos,2026,2,February,2026-02
893,2026-03-01,Fideos,abarrotes,7.0,17.13,24.35,tarjeta,no,1.0,77.75,había productos vencidos en el estante,2026,3,March,2026-03
894,2026-03-03,Detergente,limpieza,13.0,1.98,0.71,efectivo,si,3.0,25.56,muy buena variedad de productos,2026,3,March,2026-03
896,2026-03-06,Atún,abarrotes,8.0,44.62,23.17,efectivo,si,4.0,274.25,muy buena variedad de productos,2026,3,March,2026-03
